ARTICULO;SABCT;CANAL;ZONA_CONSOLIDADO;Ene-25;Feb-25;Mar-25;Abr-25;May-25;Jun-25;Jul-25;Ago-25;Set-25;Oct-25;Nov-25;Dic-25;Ene-26
TL-SG116;C;MINORISTA;WILSON;872;352;0;0;440;865;0;659;0;0;220;0;0
TL-SG1210P;C;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;0;65;0;0
TL-SG1210P;C;MINORISTA;COMPUPALACE;317;0;0;0;0;0;0;0;0;253;0;0;0
TL-SG1210P;C;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;131;0;0;0
TL-SG1210P;C;MINORISTA;MALVINAS;0;0;0;0;0;0;0;131;0;0;0;0;0
TL-SG1210P;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;67;0
TL-SG1210P;C;MINORISTA;WILSON;0;0;0;0;262;507;0;0;0;0;0;0;131
TL-SG1218MPE;C;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;0;0;321;0
TL-SG1218MPE;C;MINORISTA;COMPUPALACE;621;0;0;0;0;0;0;622;0;0;0;0;0
TL-SG1218MPE;C;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;160;0;0
TL-SG1218MPE;C;MINORISTA;PARURO;0;155;777;0;311;0;0;0;0;0;0;0;0
TL-SG1218MPE;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;311;0;0
TL-SG1218MPE;C;MINORISTA;WILSON;642;160;481;0;311;1,263;0;0;0;0;311;777;0
TL-WA855RE;C;MINORISTA;COMPUPALACE;472;0;0;0;0;126;261;252;0;0;0;0;139
TL-WA855RE;C;MINORISTA;LIMA;142;142;0;0;0;0;0;0;0;235;0;0;0
TL-WA855RE;C;MINORISTA;MALVINAS;0;213;142;0;0;0;0;0;52;0;0;0;0
TL-WA855RE;C;MINORISTA;PARURO;281;83;0;0;85;52;0;0;0;0;117;13;0
TL-WA855RE;C;MINORISTA;PROVINCIA CENTRO;14;0;0;0;59;55;0;41;0;0;0;0;81
TL-WA855RE;C;MINORISTA;PROVINCIA NORTE;145;170;0;28;171;104;196;391;0;0;159;263;67
TL-WA855RE;C;MINORISTA;PROVINCIA SUR;114;387;14;384;114;283;14;52;27;359;117;346;80
TL-WA855RE;C;MINORISTA;WILSON;426;213;130;156;126;379;287;196;0;0;179;297;326
TOPL6W-LF;C;MINORISTA;AZANGARO;0;0;0;0;0;94;0;94;0;0;0;0;0
TOPL6W-LF;C;MINORISTA;LIMA;0;23;49;15;0;0;0;0;0;0;0;0;0
TOPL6W-LF;C;MINORISTA;MALVINAS;0;0;0;0;0;0;24;0;0;0;0;0;0
TOPL6W-LF;C;MINORISTA;MARSANO;0;0;0;85;0;0;0;0;0;0;0;0;0
TOPL6W-LF;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;24;0;0;0;0;0;0;0;0
TOPL6W-LF;C;MINORISTA;PROVINCIA SUR;204;94;0;0;0;217;0;0;0;0;0;0;0
TOPLGU5_3-9W-LN;C;MINORISTA;MALVINAS;136;0;0;0;0;114;0;0;0;0;0;0;0
TOPLGU5_3-9W-LN;C;MINORISTA;PROVINCIA NORTE;102;0;0;0;0;0;0;0;0;0;0;0;0
TOPLGU5_3-9W-LN;C;MINORISTA;PROVINCIA SUR;0;0;45;27;57;16;114;0;0;0;0;0;0
TX201;C;MINORISTA;COMPUPALACE;25;0;102;0;0;0;0;0;0;0;65;0;0
TX201;C;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;13;0;26;0
TX201;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;27;0;0;54;0;0;0;0
TX201;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;196;65;0;52;0;78;0;0
TX201;C;MINORISTA;PROVINCIA SUR;0;0;130;0;0;0;0;52;0;0;0;0;0
TX201;C;MINORISTA;WILSON;365;522;417;0;522;568;0;667;0;326;0;731;261
TX-SCAPC-SCAPC-3;C;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;23;0
TX-SCAPC-SCAPC-3;C;OPERADORES;LIMA;0;0;0;0;0;0;0;0;0;40;0;0;42
TX-SCAPC-SCAPC-3;C;OPERADORES;PROVINCIA NORTE;0;0;0;0;0;51;108;0;0;0;0;46;170
TX-SCAPC-SCUPC-2;C;OPERADORES;LIMA;0;0;0;0;0;0;25;98;0;21;14;14;36
TX-SCAPC-SCUPC-2;C;OPERADORES;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;8;0
TX-SCAPC-SCUPC-2;C;OPERADORES;PROVINCIA NORTE;0;0;0;0;0;14;1;0;13;0;0;0;0
TX-SCAPC-SCUPC-2;C;OPERADORES;PROVINCIA ORIENTE;0;0;0;0;0;0;19;0;0;0;0;0;0
TX-SCAPC-SCUPC-2;C;OPERADORES;PROVINCIA SUR;0;0;0;0;0;0;4;0;0;7;0;0;0
TX-SCUPC-SCUPC-2;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;7;0;0;0;0;0;0;0
TX-SCUPC-SCUPC-2;C;OPERADORES;PROVINCIA NORTE;0;0;0;0;0;32;0;0;0;0;0;0;0
UC400;C;INTEGRADOR;PROVINCIA SUR;0;0;0;0;0;0;0;0;4;0;0;0;0
UC400;C;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;0;0;18;0;0
UC400;C;MINORISTA;LIMA;0;0;0;0;0;37;0;0;0;0;0;0;0
UC400;C;MINORISTA;PARURO;0;0;0;0;0;36;0;0;0;0;0;0;0
UC400;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;0;0;44
UC400;C;MINORISTA;PROVINCIA NORTE;36;0;0;0;0;0;0;0;0;0;0;0;18
UC400;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;17;0;0;11;0;0;11;22
UC400;C;MINORISTA;WILSON;72;0;25;0;0;107;0;0;159;0;54;47;0
UH700;C;MINORISTA;COMPUPALACE;0;0;0;38;0;0;221;0;0;0;0;203;0
UH700;C;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;571;0;114
UH700;C;MINORISTA;PARURO;45;0;0;0;0;0;0;0;0;0;171;0;0
UH700;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;38;0;0;0;0;0;39
UH700;C;MINORISTA;PROVINCIA NORTE;139;0;0;133;112;-23;20;0;0;0;209;0;0
UH700;C;MINORISTA;PROVINCIA SUR;88;46;0;58;78;0;0;0;0;0;0;0;0
UH700;C;MINORISTA;WILSON;683;224;0;533;184;373;267;350;369;0;171;20;0
UH720;C;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;219;0;0;219;0
UH720;C;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;113;0;0;0
UH720;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;68;0;0;0
UH720;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;226;0;0
UH720;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;23;0;0;23;45
UH720;C;MINORISTA;WILSON;0;0;0;0;0;507;0;423;45;0;226;0;0
URT46F4U#02M4B2;C;INTEGRADOR;LIMA;0;0;608;0;45;123;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;AZANGARO;0;0;98;0;79;0;0;0;0;119;0;0;0
URT46F4U#02M4B2;C;MINORISTA;LIMA;83;0;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;MALVINAS;0;0;473;0;21;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;MARSANO;62;0;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;PARURO;0;0;98;119;0;0;0;0;98;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;10;0;0
URT46F4U#02M4B2;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;197;0;0;0;99;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;PROVINCIA SUR;79;0;0;39;0;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;MINORISTA;WILSON;0;0;0;0;118;63;0;0;218;59;0;0;0
URT46F4U#02M4B2;C;OPERADORES;PROVINCIA CENTRO;0;21;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;OPERADORES;PROVINCIA NORTE;0;17;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#02M4B2;C;OPERADORES;PROVINCIA SUR;0;0;0;17;0;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;AZANGARO;163;0;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;LIMA;115;0;0;0;0;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;MALVINAS;0;0;0;0;29;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;PARURO;0;0;0;54;0;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;272;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;PROVINCIA SUR;82;0;0;41;0;0;0;0;0;0;0;0;0
URT46F4U#03M4B2;C;MINORISTA;WILSON;0;0;0;0;0;0;82;0;82;0;0;0;0
URT46F4U#03M4B2;C;OPERADORES;LIMA;0;0;0;0;0;0;6;0;0;0;0;0;0
URT4EF4N#01M4B6;C;INTEGRADOR;LIMA;535;0;0;31;0;0;0;0;0;0;0;19;0
URT4EF4N#01M4B6;C;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;23;0;0;0
URT4EF4N#01M4B6;C;MINORISTA;LIMA;0;0;36;0;0;0;0;12;0;36;0;0;0
URT4EF4N#01M4B6;C;MINORISTA;MALVINAS;248;0;0;0;0;0;0;0;0;0;33;210;0
URT4EF4N#01M4B6;C;MINORISTA;MARSANO;0;0;117;0;0;0;0;0;0;0;0;12;0
URT4EF4N#01M4B6;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;23;0;0;0;0
URT4EF4N#01M4B6;C;MINORISTA;PROVINCIA SUR;40;0;14;0;23;30;29;0;0;12;0;63;0
URT4EF4N#01M4B6;C;MINORISTA;WILSON;0;0;0;0;0;0;0;0;153;46;0;58;0
URT4EF4N#01M4B6;C;RETAIL;LIMA;115;0;168;149;84;120;69;17;122;72;73;164;146
URT4EF4N#02M4B6;C;INTEGRADOR;LIMA;0;177;0;0;0;0;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;INTEGRADOR;PROVINCIA SUR;0;0;0;0;9;0;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;MINORISTA;LIMA;0;0;53;0;26;53;0;0;0;53;0;0;0
URT4EF4N#02M4B6;C;MINORISTA;MALVINAS;34;0;0;0;0;0;0;0;0;0;33;0;0
URT4EF4N#02M4B6;C;MINORISTA;MARSANO;0;0;0;0;0;172;0;0;0;0;0;0;80
URT4EF4N#02M4B6;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;6;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;MINORISTA;PROVINCIA NORTE;0;0;17;0;0;0;0;0;34;0;0;9;0
URT4EF4N#02M4B6;C;MINORISTA;PROVINCIA SUR;34;0;138;0;55;45;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;MINORISTA;WILSON;0;0;0;0;0;0;0;0;56;0;0;172;0
URT4EF4N#02M4B6;C;OPERADORES;PROVINCIA NORTE;9;0;0;0;0;0;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;OPERADORES;PROVINCIA SUR;0;0;0;15;0;0;0;0;0;0;0;0;0
URT4EF4N#02M4B6;C;RETAIL;LIMA;114;19;293;154;155;100;40;100;142;271;85;275;170
URT4EF4N#03M4B6;C;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;7;0
URT4EF4N#03M4B6;C;MINORISTA;LIMA;0;0;70;0;34;0;0;0;0;94;0;0;0
URT4EF4N#03M4B6;C;MINORISTA;MALVINAS;46;0;0;0;0;0;0;0;0;0;42;0;0
URT4EF4N#03M4B6;C;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;0;68;0
URT4EF4N#03M4B6;C;MINORISTA;PROVINCIA CENTRO;5;12;0;0;0;15;0;0;0;0;0;0;0
URT4EF4N#03M4B6;C;MINORISTA;PROVINCIA NORTE;0;0;46;0;0;0;0;0;0;0;0;0;0
URT4EF4N#03M4B6;C;MINORISTA;PROVINCIA SUR;82;0;27;0;46;0;0;0;0;0;0;0;12
URT4EF4N#03M4B6;C;MINORISTA;WILSON;0;0;45;0;45;0;0;0;0;0;0;45;0
URT4EF4N#03M4B6;C;OPERADORES;LIMA;0;0;5;0;0;0;0;0;0;0;0;0;0
URT4EF4N#03M4B6;C;RETAIL;LIMA;102;172;279;258;156;159;215;305;327;56;76;417;152
VTH2611L-WP;C;MINORISTA;LIMA;0;0;86;0;0;0;0;0;0;0;0;0;0
VTH2611L-WP;C;MINORISTA;MARSANO;0;0;0;0;0;0;0;74;129;0;0;0;0
VTH2611L-WP;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;1,190;0;0;0;0;0;0
VTH2611L-WP;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;4,535;0
VTO2201F-P-S2;C;INTEGRADOR;PROVINCIA SUR;0;0;85;0;0;0;0;0;0;0;0;0;0
VTO2201F-P-S2;C;MINORISTA;COMPUPALACE;0;0;0;0;0;0;0;0;79;0;0;0;0
VTO2201F-P-S2;C;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;164;0
VTO2201F-P-S2;C;MINORISTA;MARSANO;179;0;0;0;0;0;0;0;0;0;0;0;0
VTO2201F-P-S2;C;MINORISTA;PROVINCIA CENTRO;0;0;83;0;0;0;0;0;0;0;0;0;0
VTO2201F-P-S2;C;MINORISTA;PROVINCIA NORTE;82;0;0;0;0;0;0;0;0;0;0;0;0
VTO2201F-P-S2;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;82;0
VTO2201F-P-S2;C;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;83;0;0;0
VTO3311Q-WP;C;INTEGRADOR;LIMA;121;0;0;0;0;0;0;0;0;0;0;0;0
VTO3311Q-WP;C;MINORISTA;LIMA;102;0;0;106;0;0;0;0;0;0;0;0;0
VTO3311Q-WP;C;MINORISTA;MALVINAS;0;0;0;0;0;0;200;0;0;0;0;97;0
VTO3311Q-WP;C;MINORISTA;MARSANO;0;0;0;0;0;0;0;205;0;0;0;205;0
VTO3311Q-WP;C;MINORISTA;PARURO;0;0;0;103;99;0;0;0;192;0;290;0;0
VTO3311Q-WP;C;MINORISTA;PROVINCIA CENTRO;205;0;0;0;102;0;0;0;205;308;0;0;0
VTO3311Q-WP;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;101;0;0;0;415;0;108
VTO3311Q-WP;C;MINORISTA;PROVINCIA SUR;0;0;0;102;0;0;0;0;0;0;0;0;0
VTO3311Q-WP;C;MINORISTA;WILSON;0;0;0;0;103;0;0;0;0;0;0;0;0
VTO6222E-P;C;MINORISTA;MARSANO;0;0;0;0;0;0;0;166;166;0;0;0;0
VTO6222E-P;C;MINORISTA;PARURO;0;166;0;0;0;0;0;0;0;0;0;0;0
VTO6222E-P;C;MINORISTA;PROVINCIA NORTE;0;0;159;166;0;494;158;0;0;0;0;0;0
VTO6521H-D-S2;C;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;151;0;0;0;0
VTO6521H-D-S2;C;MINORISTA;MARSANO;0;0;0;0;0;0;0;160;160;0;0;0;0
VTO6521H-D-S2;C;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;0;0;158;158
VTO6521H-D-S2;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;159;0;464;0;162
VTO6521H-D-S2;C;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;0;158;0
WD64PURZ;C;INTEGRADOR;LIMA;275;139;417;696;448;139;147;0;142;319;623;0;159
WD64PURZ;C;MINORISTA;AZANGARO;0;136;0;0;0;0;0;0;0;0;0;0;0
WD64PURZ;C;MINORISTA;LIMA;269;139;0;0;0;0;0;695;139;0;0;319;659
WD64PURZ;C;MINORISTA;MALVINAS;0;0;264;264;0;132;0;0;0;0;0;0;0
WD64PURZ;C;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;267;0;0;0;135;0;0;0
WD64PURZ;C;MINORISTA;PROVINCIA NORTE;0;405;0;0;0;0;0;130;0;405;0;0;0
WD64PURZ;C;MINORISTA;PROVINCIA SUR;410;0;0;0;0;621;0;0;0;270;0;0;0
WD64PURZ;C;OPERADORES;PROVINCIA CENTRO;0;144;0;0;0;0;0;0;0;0;0;0;0
WE-1550-YZBCW-16 -22;C;OPERADORES;PROVINCIA NORTE;0;0;0;0;0;958;0;0;0;0;0;0;0
WE-1550-YZBCW-16 -22;C;OPERADORES;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;1,168;0;0
WELGLO-35WLF;C;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;34;0;0;135;0
WELGLO-35WLF;C;MINORISTA;CALLAO;0;0;0;0;0;0;0;0;0;0;0;0;68
WELGLO-35WLF;C;MINORISTA;MALVINAS;0;0;2;0;0;0;0;0;0;0;0;0;0
WELGLO-35WLF;C;MINORISTA;MARSANO;0;0;0;0;102;0;61;34;0;0;77;0;0
WELGLO-35WLF;C;MINORISTA;PROVINCIA CENTRO;0;0;63;0;143;0;678;0;68;170;0;0;0
WELGLO-35WLF;C;MINORISTA;PROVINCIA NORTE;0;0;0;43;0;0;0;0;0;0;0;0;0
WELGLO-35WLF;C;MINORISTA;PROVINCIA SUR;0;56;0;34;136;0;0;170;0;68;0;0;0
WELGLO-50WLC;C;INTEGRADOR;LIMA;0;0;0;0;110;0;0;0;0;0;0;0;0
WELGLO-50WLC;C;MINORISTA;AZANGARO;215;0;0;0;0;102;283;0;153;153;0;0;0
WELGLO-50WLC;C;MINORISTA;MALVINAS;0;203;0;0;274;0;161;0;349;260;0;0;0
WELGLO-50WLC;C;MINORISTA;MARSANO;51;0;0;0;88;215;0;0;153;0;0;0;0
WELGLO-50WLC;C;MINORISTA;PROVINCIA NORTE;0;0;0;0;56;0;0;0;0;102;0;0;0
WELGLO-50WLC;C;MINORISTA;PROVINCIA SUR;56;84;0;0;0;0;0;0;0;53;52;0;0
W-HDMI15M;C;INTEGRADOR;LIMA;0;0;0;0;128;0;0;0;0;0;0;0;0
XNO-8082R;C;INTEGRADOR;LIMA;0;0;0;0;851;0;0;0;0;0;0;0;0
XVR5832S-4KL-I3;C;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;889;0;0;0;0
XVR5832S-4KL-I3;C;MINORISTA;LIMA;0;0;1,788;0;0;0;0;0;0;0;0;0;0
XVR5832S-I3;C;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;1,729;0;0;0;0;0;0
XVR5832S-I3;C;MINORISTA;PROVINCIA CENTRO;0;0;593;0;0;0;0;0;0;0;0;0;0
XVR7208A-4K-I3;C;INTEGRADOR;LIMA;0;285;0;0;0;0;0;274;0;0;0;0;0
XVR7208A-4K-I3;C;MINORISTA;LIMA;0;0;0;0;271;0;0;0;0;0;0;0;0
XVR7208A-4K-I3;C;MINORISTA;MALVINAS;0;265;0;265;0;0;0;271;0;0;0;0;0
XVR7208A-4K-I3;C;MINORISTA;PARURO;0;0;0;0;0;0;0;0;0;247;0;0;0
XVR7208A-4K-I3;C;MINORISTA;PROVINCIA SUR;0;274;0;0;0;0;0;0;0;0;0;0;0
XVR7416L-4K-I3;C;MINORISTA;LIMA;0;0;0;0;0;0;879;0;0;0;0;0;0
XVR7416L-4K-I3;C;MINORISTA;MARSANO;0;0;855;0;0;0;0;0;855;0;0;0;0
100M-ADSS-PKP-144;Nuevo;OPERADORES;LIMA;0;0;0;0;0;0;0;0;0;3,628;0;3,628;3,628
23370126;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;408;0
23370126;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;569
23370126;Nuevo;MINORISTA;WILSON;0;0;0;0;0;0;0;0;0;0;0;0;200
23400012;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;796;4,510
23400012;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;252
23400012;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;0;520
23400012;Nuevo;OPERADORES;LIMA;0;0;0;0;0;0;0;0;0;0;260;0;0
35030001;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;39;39
35030015;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;104;206
35030015;Nuevo;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;516;0
35030600;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;72;57
35030600;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;700
35030606;Nuevo;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;287;0
35030607;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;230
35030607;Nuevo;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;287;0
35050000;Nuevo;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;316;0;0
35050017;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;23;19
35050017;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;46
35050017;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;186;0
35050369;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;13
35050371;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;3;13
35050371;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;15
35050371;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;32;0
35060301;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;76;25
35060301;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;117
35080126;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;876;0
35085052;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;1,117;0
35085052;Nuevo;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;0;35
35085053;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;2,071;0
35085053;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;0;0;711;0
35085056;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;216;0
35085057;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;83;0
35085221;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;83;0
35085556;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;213;0
35123256;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;307
35123256;Nuevo;INTEGRADOR;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;0;0;0;61
35123257;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;117
35123258;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;196
35123258;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;0;0;0;96
6.005E+11;Nuevo;INTEGRADOR;PROVINCIA CENTRO;0;0;0;0;0;0;0;76;0;0;0;0;0
APL001-4W;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;13;0
APL001-4W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;0;63;0;0
APL001-4W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;84;0;0;0
APL001-4W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;148;58;0;0
APL001-4W;Nuevo;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;297;0;0;0
APL001-4W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;309;33;-158
APL002-8W;Nuevo;INTEGRADOR;LIMA;0;0;0;0;0;0;0;0;0;0;0;20;0
APL002-8W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;0;95;0;0
APL002-8W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;469;0;0;0
APL002-8W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;224;0;0;0
APL002-8W;Nuevo;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;149;10;0;0
APL002-8W;Nuevo;MINORISTA;PROVINCIA NORTE;0;0;0;0;0;0;0;0;0;224;0;0;0
APL002-8W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;0;466;0;0
APL003-10W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;226;0;0;0
APL003-10W;Nuevo;MINORISTA;LIMA;0;0;0;0;0;0;0;0;0;207;0;0;0
APL003-10W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;746;166;0;0
APL003-10W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;186;0;0;207
APL003-10W;Nuevo;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;0;21;0;0
APL003-10W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;187;191;0;0
APL004-12W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;176;181;0;0
APL004-12W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;272;193;0;0
APL004-12W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;169;0;0;0
APL004-12W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;175;544;0;0
APL005-12W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;176;92;0;0
APL005-12W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;176;278;0;0
APL005-12W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;169;169;0;0
APL005-12W;Nuevo;MINORISTA;PROVINCIA CENTRO;0;0;0;0;0;0;0;0;0;173;0;0;0
APL005-12W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;451;544;0;0
APL006-15W;Nuevo;MINORISTA;AZANGARO;0;0;0;0;0;0;0;0;0;188;273;0;0
APL006-15W;Nuevo;MINORISTA;MALVINAS;0;0;0;0;0;0;0;0;0;192;0;0;0
APL006-15W;Nuevo;MINORISTA;MARSANO;0;0;0;0;0;0;0;0;0;180;0;0;0
APL006-15W;Nuevo;MINORISTA;PROVINCIA SUR;0;0;0;0;0;0;0;0;0;181;91;0;0
